,GEOIDFQ,B02018_017E,B02018_018E,B02018_015E,B02018_016E,B02018_019E,B02018_012E,B02018_013E,B02018_014E,B02018_010E,B02018_011E,B02018_005E,B02018_006E,B02018_003E,B02018_004E,B02018_009E,B02018_007E,B02018_008E,B02018_002E,B02018_020E
1876,0500000US36093,0,34,7,0,198,651,0,13,254,20,946,23,0,223,0,0,9,1549,0
1877,0500000US36095,0,0,0,0,0,37,0,0,0,0,75,0,0,26,0,0,0,89,0
1878,0500000US36097,0,0,0,0,22,30,0,9,0,0,24,0,0,0,0,0,0,63,0
1879,0500000US36099,6,0,0,0,0,69,0,0,0,0,71,0,0,25,0,0,3,56,0
1880,0500000US36101,0,47,0,0,35,239,0,0,0,27,232,0,17,72,0,0,3,740,0
1881,0500000US36103,156,561,199,0,1734,9286,457,192,309,21,5916,13,12,2213,13,0,521,19063,5
1882,0500000US36105,0,0,34,0,47,169,17,0,17,26,85,4,0,232,0,0,16,672,0
1883,0500000US36107,0,0,0,0,63,115,0,0,38,0,20,0,0,43,0,0,0,206,0
1884,0500000US36109,0,58,10,0,129,243,52,42,195,290,999,0,0,796,0,0,152,4820,26
1885,0500000US36111,25,164,0,0,843,739,0,6,0,32,505,35,0,287,0,0,61,1295,0
1886,0500000US36113,0,3,0,0,0,343,38,0,5,0,148,0,0,89,0,0,0,159,0
1887,0500000US36115,0,7,0,0,37,173,12,0,0,0,7,0,0,53,0,0,3,106,0
1888,0500000US36117,0,253,0,0,70,77,10,163,0,11,42,0,0,26,0,0,0,328,0
1889,0500000US36119,243,851,11,0,957,10976,91,49,75,51,8463,9,21,6553,0,0,1207,17219,0
1890,0500000US36121,0,5,0,0,0,99,0,52,0,0,0,0,0,2,0,0,26,77,0
1891,0500000US36123,0,0,0,0,15,0,0,0,0,0,4,0,0,3,0,0,0,155,0
1892,0500000US37001,0,175,41,0,348,326,16,170,195,2,468,0,22,146,0,0,36,514,0
1893,0500000US37003,0,0,0,0,0,42,0,0,0,0,23,0,52,29,0,29,0,197,0
1894,0500000US37005,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0
1895,0500000US37007,0,0,0,0,0,158,0,0,0,0,110,0,0,43,0,0,0,0,0
1896,0500000US37009,0,0,0,0,79,39,0,0,0,0,0,0,0,53,0,0,0,33,0
1897,0500000US37011,0,0,0,0,0,7,18,0,0,0,25,0,0,17,0,0,0,9,0
1898,0500000US37013,0,0,0,0,172,65,2,0,0,0,27,0,0,10,0,0,0,21,0
1899,0500000US37015,0,0,0,0,0,8,0,0,0,0,127,0,0,0,0,0,0,26,0
1900,0500000US37017,0,0,0,0,0,15,0,0,0,0,42,0,0,0,0,0,0,10,0
1901,0500000US37019,0,24,0,0,69,374,18,17,0,11,102,0,0,178,0,0,39,393,0
1902,0500000US37021,0,218,0,0,121,849,46,34,7,31,610,0,0,712,0,0,74,704,0
1903,0500000US37023,0,125,0,0,96,543,0,279,0,81,51,0,1796,75,0,0,48,230,0
1904,0500000US37025,0,67,26,0,658,1843,12,117,0,130,619,0,285,243,0,0,0,1263,0
1905,0500000US37027,0,11,0,0,154,193,12,14,0,0,140,79,0,243,0,0,0,51,0
1906,0500000US37029,0,0,0,0,24,38,0,0,0,0,39,0,0,100,0,0,0,87,0
1907,0500000US37031,0,25,0,0,256,374,0,21,29,0,57,0,0,327,0,0,8,150,0
1908,0500000US37033,0,0,0,0,0,17,0,0,0,63,0,17,0,12,0,0,0,40,0
1909,0500000US37035,0,203,0,134,547,296,0,198,0,0,258,0,5465,112,0,0,15,253,10
1910,0500000US37037,0,42,0,0,87,321,0,0,0,55,209,0,0,117,0,0,0,819,0
1911,0500000US37039,0,14,0,0,41,120,0,0,0,0,0,0,53,19,0,0,0,0,0
1912,0500000US37041,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,8,0
1913,0500000US37043,0,0,0,0,0,1,0,0,68,0,10,0,0,0,0,0,0,11,0
1914,0500000US37045,0,38,0,0,20,123,42,398,0,0,107,0,0,26,0,0,0,201,0
1915,0500000US37047,0,0,0,0,0,40,0,0,42,0,61,0,0,36,0,0,0,48,0
1916,0500000US37049,0,184,0,0,414,629,136,28,1017,182,555,0,17,422,0,3,0,505,0
1917,0500000US37051,0,508,13,5,1277,3915,72,145,87,85,3239,71,35,1210,0,55,27,1461,0
1918,0500000US37053,0,0,0,36,87,77,0,0,0,0,75,0,0,130,0,0,0,68,0
1919,0500000US37055,0,0,23,0,18,217,0,0,0,0,12,0,0,33,0,2,0,99,0
1920,0500000US37057,0,50,0,0,511,680,0,197,0,781,125,0,27,356,0,0,32,239,0
1921,0500000US37059,0,0,0,0,63,197,0,0,0,0,74,0,0,16,0,0,0,57,0
1922,0500000US37061,0,6,0,0,23,87,0,0,0,0,133,0,0,9,0,0,0,0,0
1923,0500000US37063,6,444,0,0,1901,3299,158,10,301,11,1387,12,68,1230,0,0,390,5871,0
1924,0500000US37065,0,0,0,0,32,62,0,0,0,0,1,0,32,30,0,0,0,115,0
1925,0500000US37067,0,454,122,0,978,2169,175,27,108,50,695,0,56,664,0,0,524,3000,0
1926,0500000US37069,0,34,0,0,4,137,16,7,0,0,135,0,0,44,0,0,0,99,0
1927,0500000US37071,2,49,19,0,670,850,332,322,0,54,417,0,388,340,0,0,0,760,0
1928,0500000US37073,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,49,0
1929,0500000US37075,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0
1930,0500000US37077,0,0,0,0,19,197,0,0,0,12,196,0,48,20,0,0,0,12,0
1931,0500000US37079,0,7,0,0,0,80,0,0,0,0,92,0,0,4,0,0,0,0,0
1932,0500000US37081,0,423,140,0,5639,2750,13,1783,1052,1152,1500,11,440,680,0,30,142,3754,0
1933,0500000US37083,0,16,0,0,192,145,0,0,0,0,19,0,0,90,0,0,14,21,0
1934,0500000US37085,0,70,52,0,260,1033,0,33,0,86,771,20,3,220,0,0,0,502,0
1935,0500000US37087,0,4,2,0,83,87,0,0,0,0,129,145,0,12,0,0,12,92,0
1936,0500000US37089,0,57,0,0,146,373,42,0,0,359,336,0,0,118,0,0,0,274,0
1937,0500000US37091,0,0,0,0,0,4,0,13,62,0,18,0,27,17,0,0,0,14,0
1938,0500000US37093,0,0,0,34,262,542,0,0,136,0,151,0,35,244,0,0,0,162,0
1939,0500000US37095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,0500000US37097,0,44,0,0,512,512,0,357,0,46,513,0,926,348,0,0,0,541,0
1941,0500000US37099,0,31,0,0,12,11,0,0,0,0,6,0,119,12,0,0,0,119,0
1942,0500000US37101,0,51,0,0,372,1168,17,34,0,31,403,0,57,370,0,0,8,545,12
1943,0500000US37103,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0
1944,0500000US37105,0,0,0,0,244,330,43,0,0,0,190,0,0,45,0,0,7,139,0
1945,0500000US37107,0,0,0,0,126,41,0,0,0,21,69,0,0,49,0,0,0,167,0
1946,0500000US37109,0,0,0,0,217,311,53,42,18,0,83,0,117,91,0,0,0,174,0
1947,0500000US37111,0,0,0,0,145,192,0,0,0,0,24,0,121,24,0,0,0,123,0
1948,0500000US37113,0,0,0,0,141,97,0,0,0,0,0,0,0,101,0,0,0,104,0
1949,0500000US37115,0,8,0,0,20,42,0,6,1,0,3,0,0,42,0,0,0,19,0
1950,0500000US37117,0,0,0,0,0,35,0,0,0,0,1,0,0,0,0,0,0,123,0
1951,0500000US37119,0,587,93,0,12022,5589,458,1361,2348,2170,4550,130,1361,2392,0,0,571,11609,97
1952,0500000US37121,0,0,0,0,4,49,0,0,0,0,0,0,0,42,0,0,1,0,0
1953,0500000US37123,19,0,0,0,0,14,0,16,51,0,20,0,180,0,0,0,0,106,0
1954,0500000US37125,11,58,0,0,520,461,0,14,0,0,275,0,43,441,0,10,13,822,0
1955,0500000US37127,0,78,0,0,97,70,0,0,0,0,60,0,0,65,0,0,0,152,0
1956,0500000US37129,0,159,0,0,320,879,51,0,96,47,1410,19,49,318,0,0,59,1248,0
1957,0500000US37131,0,0,0,0,13,0,0,0,0,0,29,25,0,0,0,0,0,0,0
1958,0500000US37133,0,199,6,0,478,2758,0,4,59,62,1097,0,108,1344,0,230,27,1358,0
1959,0500000US37135,0,42,26,0,543,698,0,9,823,196,1484,0,115,722,0,0,501,4322,0
1960,0500000US37137,0,0,0,0,2,47,31,0,0,0,0,0,0,11,0,4,0,0,0
1961,0500000US37139,0,0,18,0,307,503,0,0,0,0,0,0,0,6,0,0,0,124,0
1962,0500000US37141,0,15,0,0,12,160,97,12,0,0,93,0,0,73,0,0,0,171,0
1963,0500000US37143,0,0,0,0,1,9,0,0,0,0,36,0,0,0,0,0,44,0,0
1964,0500000US37145,0,0,0,0,0,120,0,0,0,0,2,0,0,7,31,0,0,24,0
1965,0500000US37147,0,159,0,0,93,993,62,16,44,27,559,0,63,721,0,67,20,764,0
1966,0500000US37149,0,14,5,0,15,6,0,0,0,0,0,0,0,18,0,0,0,0,0
1967,0500000US37151,0,26,0,0,540,721,0,126,55,0,93,0,0,200,0,0,1,399,0
1968,0500000US37153,0,0,0,0,41,56,0,191,0,0,27,0,81,0,0,0,0,7,0
1969,0500000US37155,0,0,0,0,159,159,28,21,0,34,82,0,70,20,0,0,0,115,0
1970,0500000US37157,0,0,0,0,18,86,0,10,0,0,173,133,0,386,0,0,0,108,0
1971,0500000US37159,0,85,0,0,472,201,0,2,0,0,250,0,137,44,0,0,7,417,0
1972,0500000US37161,0,21,0,0,148,134,0,0,0,0,52,4,24,106,0,0,0,11,0
1973,0500000US37163,0,15,0,0,153,72,0,0,0,0,103,0,0,43,0,0,0,31,0
1974,0500000US37165,0,0,0,0,6,8,0,0,0,0,0,0,0,58,0,0,0,251,0
1975,0500000US37167,0,14,0,0,253,249,0,54,0,0,30,0,672,0,0,0,0,81,0
1976,0500000US37169,0,0,0,0,0,321,0,0,0,0,1,0,0,15,0,0,0,4,0
1977,0500000US37171,0,136,0,0,191,51,0,9,0,2,32,0,125,57,0,0,0,90,0
1978,0500000US37173,0,0,0,0,101,120,56,0,0,0,15,0,0,0,0,0,0,136,0
1979,0500000US37175,0,0,0,0,8,37,0,0,0,14,34,0,0,45,0,0,0,127,0
1980,0500000US37177,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,0500000US37179,13,88,0,0,535,1580,28,134,85,4,781,49,325,453,0,0,73,1395,0
1982,0500000US37181,0,0,0,0,0,41,0,0,0,0,20,0,8,0,0,0,0,13,0
1983,0500000US37183,75,1216,149,0,7788,7299,343,245,389,252,8431,83,364,3257,0,113,1275,15617,0
1984,0500000US37185,0,0,0,0,0,92,0,0,0,0,17,0,0,5,0,0,0,19,0
1985,0500000US37187,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0
1986,0500000US37189,0,21,0,0,160,97,0,0,66,0,202,0,8,122,0,0,0,208,0
1987,0500000US37191,0,217,0,0,43,862,35,21,0,10,279,10,10,93,0,0,0,266,0
1988,0500000US37193,0,0,0,0,0,33,0,0,0,20,184,7,0,30,0,0,0,187,0
1989,0500000US37195,0,162,0,0,234,39,8,19,0,0,68,0,0,227,0,0,4,32,0
1990,0500000US37197,12,0,0,0,0,0,0,0,0,0,54,0,0,33,0,0,0,46,0
1991,0500000US37199,0,0,0,0,0,1,5,0,0,0,18,0,0,0,0,0,0,2,0
1992,0500000US38001,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0
1993,0500000US38003,0,0,0,0,0,103,0,0,13,0,10,0,0,13,0,1,0,0,0
1994,0500000US38005,0,0,0,0,0,31,0,8,0,0,0,0,0,3,0,0,0,0,0
1995,0500000US38007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,0500000US38009,0,0,0,0,0,35,0,0,0,0,0,0,0,11,0,0,0,2,0
1997,0500000US38011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,0500000US38013,0,0,0,0,14,31,0,12,0,0,0,0,10,2,0,3,0,0,0
1999,0500000US38015,0,156,0,0,105,612,0,0,0,0,62,0,0,144,0,1,5,166,0
2000,0500000US38017,0,93,0,0,684,1109,0,76,19,42,1305,40,15,243,0,0,103,965,0
2001,0500000US38019,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,0500000US38021,0,0,0,0,7,27,0,0,0,0,0,0,0,0,0,0,0,22,0
2003,0500000US38023,0,0,0,0,0,5,0,0,0,0,3,0,0,2,0,0,0,0,0
2004,0500000US38025,0,0,0,0,14,12,0,0,0,19,16,0,0,23,0,0,0,0,0
2005,0500000US38027,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,0500000US38029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,0500000US38031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,0500000US38033,0,14,0,0,0,0,0,0,0,0,3,0,0,20,0,0,0,0,0
2009,0500000US38035,0,8,22,0,72,513,0,0,0,0,389,24,17,331,0,0,0,596,0
2010,0500000US38037,0,0,0,0,5,47,0,0,0,0,0,0,0,0,0,0,0,19,0
2011,0500000US38039,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,0500000US38041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,0500000US38043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,0500000US38045,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,3,0
2015,0500000US38047,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2016,0500000US38049,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0
2017,0500000US38051,0,18,0,0,0,7,0,0,0,0,0,0,0,17,0,0,0,3,0
2018,0500000US38053,0,0,0,0,0,151,0,0,0,0,0,0,0,6,0,0,0,14,0
2019,0500000US38055,0,0,0,0,5,18,0,0,0,0,16,0,0,8,0,0,0,5,0
2020,0500000US38057,0,0,0,0,0,40,0,0,0,0,0,0,0,35,0,0,0,0,0
2021,0500000US38059,0,0,0,0,0,117,0,0,0,0,85,0,0,47,0,0,0,0,0
2022,0500000US38061,0,8,0,0,0,38,0,0,0,0,24,0,0,0,0,0,0,0,0
2023,0500000US38063,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,0500000US38065,0,0,0,0,0,11,0,68,0,0,7,0,0,0,0,0,0,0,0
2025,0500000US38067,0,1,0,0,12,14,0,0,0,0,17,0,0,12,0,0,0,12,0
2026,0500000US38069,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,0500000US38071,0,0,0,0,2,107,0,0,0,0,30,0,0,0,0,0,0,2,0
2028,0500000US38073,0,9,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,32,0
2029,0500000US38075,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0
2030,0500000US38077,0,0,0,0,1,6,0,0,0,0,19,0,0,36,0,0,0,18,0
2031,0500000US38079,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,28,0
2032,0500000US38081,0,0,0,0,5,10,0,3,0,9,17,0,0,2,0,0,0,0,0
2033,0500000US38083,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2034,0500000US38085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,0500000US38087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,0500000US38089,0,2,0,0,126,235,0,0,0,0,74,0,0,26,0,0,2,75,0
2037,0500000US38091,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0
2038,0500000US38093,0,0,0,0,3,85,0,0,0,0,18,0,0,37,0,0,0,70,0
2039,0500000US38095,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,0500000US38097,0,0,0,0,0,13,3,0,0,0,33,0,0,0,0,0,0,3,0
2041,0500000US38099,0,15,0,0,7,10,0,0,0,49,0,0,0,0,0,0,0,0,0
2042,0500000US38101,0,130,0,0,41,684,160,18,0,0,107,0,0,522,0,0,3,144,0
2043,0500000US38103,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,32,0
2044,0500000US38105,0,0,0,0,0,402,0,0,0,0,85,0,0,28,0,0,0,125,0
2045,0500000US39001,0,0,0,0,0,44,0,0,0,0,1,0,0,0,0,0,0,0,0
2046,0500000US39003,0,36,0,0,125,232,0,12,0,0,72,0,0,68,0,0,84,247,0
2047,0500000US39005,0,40,0,0,21,117,0,34,0,178,64,0,0,27,0,0,0,122,0
2048,0500000US39007,0,32,0,0,77,149,0,0,0,10,58,0,0,145,0,0,13,65,0
2049,0500000US39009,1,121,0,0,449,206,86,0,0,24,264,0,0,103,0,0,11,547,0
2050,0500000US39011,0,0,0,0,0,103,0,11,0,0,18,0,0,112,0,0,0,17,0
2051,0500000US39013,0,0,0,0,54,120,0,0,0,0,91,0,4,8,0,0,0,104,0
2052,0500000US39015,0,29,0,0,0,25,0,0,0,0,2,0,0,0,0,0,0,20,0
2053,0500000US39017,15,203,40,0,1963,2971,0,0,24,556,1196,0,0,630,0,40,135,5179,0
2054,0500000US39019,0,0,0,0,0,9,0,0,0,0,0,0,0,13,0,0,0,31,0
2055,0500000US39021,0,0,0,0,7,99,9,0,0,0,42,0,0,3,0,0,0,15,0
2056,0500000US39023,0,80,0,0,63,384,0,0,52,0,206,0,0,239,0,0,12,172,0
2057,0500000US39025,0,148,0,0,208,668,7,5,0,104,239,0,0,375,0,0,0,798,0
2058,0500000US39027,0,0,0,0,13,92,0,0,0,0,17,0,0,145,0,0,0,28,0
2059,0500000US39029,0,0,0,0,207,27,0,0,0,54,33,0,0,88,0,0,0,84,0
2060,0500000US39031,0,0,0,0,0,0,0,0,0,0,21,0,0,38,0,0,0,136,0
2061,0500000US39033,0,0,0,0,21,0,0,0,0,0,0,0,0,229,0,0,0,77,0
2062,0500000US39035,5,641,94,0,2662,6906,282,110,188,954,3248,21,44,2302,0,16,507,11308,28
2063,0500000US39037,0,0,0,0,0,151,0,0,0,71,0,0,0,19,0,0,0,136,0
2064,0500000US39039,0,0,0,0,4,114,0,0,0,0,112,0,0,18,0,0,0,6,0
2065,0500000US39041,0,51,68,0,1755,1343,0,130,0,6,1202,38,0,894,0,0,105,3763,0
2066,0500000US39043,0,20,0,0,264,68,0,20,0,0,196,0,0,2,0,0,0,169,0
2067,0500000US39045,0,80,0,0,120,464,20,233,0,712,150,0,0,132,0,0,10,742,0
2068,0500000US39047,0,63,0,0,0,152,0,0,0,0,0,0,0,150,0,0,0,28,0
2069,0500000US39049,11,1341,298,0,4845,6982,285,1605,405,2329,6415,91,62,5927,0,7,1328,16787,15
2070,0500000US39051,0,0,0,0,0,108,0,27,0,0,28,0,0,0,0,0,0,72,0
2071,0500000US39053,0,0,0,0,0,149,0,0,0,0,22,0,0,8,0,0,0,38,0
2072,0500000US39055,0,6,0,0,26,278,4,0,0,0,138,0,0,306,0,0,10,59,0
2073,0500000US39057,52,65,34,0,503,1514,0,0,12,0,915,0,0,723,0,9,123,860,0
2074,0500000US39059,0,15,0,0,31,0,27,11,0,0,0,0,0,21,0,0,0,50,0
2075,0500000US39061,21,751,169,0,1517,3204,171,293,91,891,2199,7,8,1788,0,0,402,5132,0
2076,0500000US39063,0,0,11,0,156,256,0,277,0,0,69,0,0,236,0,0,19,442,0
2077,0500000US39065,0,1,0,0,16,135,0,17,0,0,25,0,0,20,0,0,8,90,0
2078,0500000US39067,0,0,0,0,2,2,0,0,0,0,5,0,0,0,0,0,0,2,0
2079,0500000US39069,0,28,0,0,21,37,0,0,0,0,21,0,0,85,0,0,0,65,0
2080,0500000US39071,0,8,0,0,10,204,0,0,0,15,4,0,0,0,0,0,0,11,0
2081,0500000US39073,0,0,0,0,0,1,41,0,0,0,34,26,0,31,0,0,0,0,0
2082,0500000US39075,0,0,0,0,0,0,0,0,0,0,29,0,0,4,0,0,0,0,0
2083,0500000US39077,0,0,0,0,26,9,39,4,0,0,40,0,0,20,0,0,22,38,0
2084,0500000US39079,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,0500000US39081,0,7,0,0,9,325,0,0,0,0,47,0,0,52,0,0,25,167,0
2086,0500000US39083,0,61,0,0,0,310,0,0,0,0,0,0,0,52,0,0,0,160,0
2087,0500000US39085,0,38,0,0,506,676,0,0,0,22,357,27,47,200,0,0,13,913,0
2088,0500000US39087,0,165,0,0,16,49,0,0,0,0,89,0,28,0,0,0,0,59,0
2089,0500000US39089,0,77,0,0,319,402,0,69,18,20,415,10,19,363,0,0,30,689,0
2090,0500000US39091,0,0,0,0,5,258,0,5,0,0,103,0,0,21,0,0,0,127,0
2091,0500000US39093,0,208,0,0,282,952,22,125,0,78,601,0,0,453,0,0,62,1134,0
2092,0500000US39095,0,267,20,0,510,1788,58,188,0,33,828,0,31,469,13,0,186,2300,86
2093,0500000US39097,0,12,0,0,0,0,0,0,0,24,260,0,0,166,0,0,0,31,0
2094,0500000US39099,16,102,8,0,119,488,0,32,0,0,189,25,0,264,0,0,0,397,0
2095,0500000US39101,0,52,0,0,22,65,9,0,0,0,70,9,0,44,0,0,0,91,0
2096,0500000US39103,0,69,16,0,195,1195,9,60,13,9,175,0,0,473,0,0,0,456,0
2097,0500000US39105,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,0500000US39107,0,10,0,0,104,113,0,0,0,0,5,0,0,38,0,0,8,4,0
2099,0500000US39109,0,80,0,0,135,515,0,27,0,4,97,0,0,991,4,0,0,140,0
2100,0500000US39111,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0
2101,0500000US39113,82,469,34,0,1426,3760,334,27,20,250,1507,10,0,1103,0,0,104,2710,0
2102,0500000US39115,0,15,0,0,4,2,0,0,0,0,11,0,0,0,0,0,0,4,0
2103,0500000US39117,0,0,0,0,0,104,0,0,0,0,52,0,0,0,0,0,0,0,0
2104,0500000US39119,0,0,0,0,1,207,14,126,0,0,19,0,0,47,0,0,0,217,0
2105,0500000US39121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2106,0500000US39123,0,13,0,0,3,53,0,10,0,0,14,0,0,26,0,0,0,65,0
2107,0500000US39125,0,0,0,0,0,58,0,0,0,0,29,0,0,0,0,0,0,0,0
2108,0500000US39127,0,0,0,0,0,80,0,0,0,18,0,0,0,50,0,0,0,0,0
2109,0500000US39129,0,13,0,0,0,105,0,27,0,0,173,0,0,103,0,0,0,29,0
2110,0500000US39131,0,0,0,0,5,54,47,0,0,0,9,0,0,4,0,0,0,0,0
2111,0500000US39133,0,46,10,0,74,600,0,0,33,147,493,0,0,248,0,0,27,564,0
2112,0500000US39135,0,0,0,0,6,215,0,19,0,0,8,0,0,6,0,0,0,15,0
2113,0500000US39137,0,0,0,0,0,55,0,9,0,0,38,0,0,22,0,0,0,24,0
2114,0500000US39139,0,12,0,0,161,334,0,0,0,0,434,0,0,184,0,0,0,110,0
2115,0500000US39141,0,41,0,0,71,260,0,0,0,33,33,0,0,60,0,0,30,139,0
2116,0500000US39143,0,18,0,0,6,68,0,0,0,0,103,0,0,56,0,0,0,22,0
2117,0500000US39145,0,22,0,0,0,124,14,0,0,0,10,0,0,45,0,0,0,204,0
2118,0500000US39147,0,36,0,0,70,40,0,11,0,0,166,18,0,56,0,0,0,35,0
2119,0500000US39149,0,52,0,0,35,172,0,0,0,8,62,0,0,114,0,0,46,187,0
2120,0500000US39151,0,118,64,0,377,1101,27,109,9,154,478,0,123,378,0,17,16,1012,0
2121,0500000US39153,177,350,249,0,1306,2401,1,429,1687,89,1234,35,141,794,0,0,95,3828,0
2122,0500000US39155,0,49,0,0,156,537,0,0,0,0,253,7,0,228,0,0,0,250,0
2123,0500000US39157,0,0,0,0,84,152,0,0,0,0,55,0,0,0,0,0,0,75,0
2124,0500000US39159,0,26,8,0,17,68,0,61,0,0,133,0,0,377,0,0,20,290,0
2125,0500000US39161,0,0,0,0,0,39,0,0,0,0,92,0,0,0,0,0,0,6,0
2126,0500000US39163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2127,0500000US39165,0,233,0,0,779,1381,119,42,0,0,525,64,104,1286,0,0,165,3886,0
2128,0500000US39167,0,59,0,0,0,234,0,0,0,0,7,0,0,200,0,0,0,60,0
2129,0500000US39169,0,15,0,0,20,237,20,88,0,123,52,11,0,60,0,0,0,342,0
2130,0500000US39171,0,16,7,0,14,77,0,0,56,0,21,0,0,15,0,0,0,60,0
2131,0500000US39173,0,92,2,0,70,465,75,231,0,28,208,0,11,85,0,0,0,563,0
2132,0500000US39175,0,0,0,0,4,0,0,0,0,0,3,0,0,18,0,0,0,0,0
2133,0500000US40001,0,0,0,0,93,7,0,1,0,0,2,0,134,0,9,0,0,23,0
2134,0500000US40003,0,0,0,0,12,1,0,0,0,0,0,0,0,1,0,0,0,28,0
2135,0500000US40005,0,0,0,0,12,5,0,0,102,0,19,0,0,25,0,0,0,15,0
2136,0500000US40007,0,0,0,0,5,0,0,0,0,0,26,0,0,6,0,0,0,2,0
2137,0500000US40009,0,0,0,0,0,123,15,0,0,0,11,0,0,15,0,0,0,60,0
2138,0500000US40011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2139,0500000US40013,0,11,0,0,164,130,19,0,0,0,42,0,0,8,0,0,0,37,0
2140,0500000US40015,0,1,0,0,0,8,0,0,0,15,2,0,0,13,0,0,0,25,0
2141,0500000US40017,0,122,12,0,2641,899,110,529,47,77,417,0,33,170,0,0,49,533,0
2142,0500000US40019,0,92,0,0,33,144,5,2,65,0,69,0,0,6,31,0,0,192,0
2143,0500000US40021,0,81,0,0,130,220,0,0,0,0,38,0,24,17,0,0,0,122,0
2144,0500000US40023,0,12,0,0,0,53,0,0,0,0,13,0,44,4,0,0,0,12,0
2145,0500000US40025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2146,0500000US40027,20,594,183,0,5933,2001,106,412,20,31,1278,0,79,1202,0,0,55,3846,0
2147,0500000US40029,0,0,0,0,19,2,0,0,0,1,2,0,0,23,0,0,0,0,0
2148,0500000US40031,0,83,12,0,473,1669,0,7,5,23,1562,0,8,627,0,0,16,486,0
2149,0500000US40033,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,7,0
2150,0500000US40035,0,0,0,0,51,0,30,5,0,0,18,0,79,0,0,0,0,32,0
2151,0500000US40037,0,138,0,0,125,308,0,1,73,0,9,0,0,44,0,0,45,52,0
2152,0500000US40039,0,53,0,0,54,234,0,0,0,0,41,0,0,84,0,0,0,149,0
2153,0500000US40041,0,0,1,0,72,147,0,7,0,11,39,0,361,9,0,0,24,64,0
2154,0500000US40043,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2155,0500000US40045,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
2156,0500000US40047,0,10,0,0,40,119,0,0,0,0,65,0,113,244,0,0,70,494,0
2157,0500000US40049,0,12,0,0,20,45,0,0,0,0,9,0,0,0,0,0,9,118,0
2158,0500000US40051,0,0,0,0,22,104,18,59,0,0,121,0,0,53,0,0,0,49,0
2159,0500000US40053,0,0,0,0,0,7,0,0,0,0,11,0,0,1,0,0,0,4,0
2160,0500000US40055,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,12,17,0
2161,0500000US40057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
